Depremler nedeniyle okyanus kıyılarında oluşan dev dalgalara ne ad verilir	dev dalgalara ad	DESCRIPTION	DEFINITION	Tsunami		DESCRIPTION
Türkiyede en fazla can kaybına yol açan doğal afetin adı nedir	doğal afetin adı	ENTITY	OTHERS	Deprem		ENTITY
Kar yağışlarının fazla arazinin engebeli olduğu bölgelerde hangi doğal afet daha fazla görülür	hangi doğal afet	ENTITY	OTHERS	Çığ		ENTITY
Türkiyenin en doğu ile en batı ucu arasınaki zaman farkı kaçtır	zaman farkı kaçtır	NUMERIC	COUNT	76 dk		NUMERIC
Türkiyenin ortalama yüz ölçümü ne kadardır	yüz ölçümü ne kadardır	NUMERIC	SIZE.AREA	814.000 km2		NUMERIC
Ağrı dağının yüksekliği yaklaşık kaç metredir	kaç metredir	NUMERIC	SIZE.HEIGHT	5100 m		NUMERIC
Kızılırmak nehrinin uzunluğu kaç metredir	kaç metredir	NUMERIC	SIZE.LENGTH	1350 m		NUMERIC
Türkiyenin kara sınırlarının toplam uzunluğu ne kadardır	toplam uzunluğu ne kadardır	NUMERIC	SIZE.LENGTH	2753 km		NUMERIC
Türkiyenin suriye ile olan sınırının uzunluğu ne kadardır	uzunluğu ne kadardır	NUMERIC	SIZE.LENGTH	877 km		NUMERIC
Türkiyenin iran ile olan sınırının uzunluğu ne kadardır	uzunluğu ne kadardır	NUMERIC	SIZE.LENGTH	454 km		NUMERIC
Türkiyenin Irak ile olan sınırının uzunluğu kaç kilometredir	kaç kilometredir	NUMERIC	SIZE.LENGTH	331 km		NUMERIC
Türkiyenin Ermenistan ile olan sınırının uzunluğu kaç kilometredir	kaç kilometredir	NUMERIC	SIZE.LENGTH	316 km		NUMERIC
Türkiyenin Yunanistan ile olan sınırının uzunluğu kaç kilometredir	kaç kilometredir	NUMERIC	SIZE.LENGTH	212 km		NUMERIC
Türkiyenin en büyük adası hangisidir	adası	LOCATION	CITY	Gökçeada		ENTITY
Gökçeadanın yüz ölçümü kaç kilometre karedir	kaç kilometre karedir	NUMERIC	SIZE.AREA	279 km2		NUMERIC
Türkiyenin en büyük baraj gölünün adı nedir	baraj gölünün adı	ENTITY	OTHERS	Atatürk		ENTITY
Atatürk baraj gölünün büyüklüğü ne kadardır	büyüklüğü ne kadardır	NUMERIC	SIZE.AREA	817 km2		NUMERIC
Türkiyenin en doğu ucu ile en batı ucu arasındaki uzaklık ne kadardır	uzaklık ne kadardır	NUMERIC	SIZE.LENGTH	1565 km		NUMERIC
Türkiyenin yüzölçümü olarak en büyük bölgesi hangisidir	bölgesi	LOCATION	REGION.LOCAL	Doğu anadolu bölgesi		LOCATION
Doğu anadolu bölgesinin yüz ölçümü yaklaşık ne kadardır	yüz ölçümü yaklaşık ne kadardır	NUMERIC	SIZE.AREA	163.000 km2		NUMERIC
Doğu anadolu bölgesinde kaç bölüm vardır	kaç bölüm	NUMERIC	COUNT	4		NUMERIC
Doğu anadolu bölgesinin nüfusu ortalama ne kadardır	nüfusu ne kadardır	NUMERIC	SIZE.POPULATION	6147000		NUMERIC
Fırat sularını nereye döker	nereye döker	LOCATION	LOCATION	Basra körfezi		LOCATION
Dicle sularını nereye döker	nereye döker	LOCATION	LOCATION	Basra körfezi		LOCATION
Kura nehri sularını nereye döker	nereye döker	LOCATION	LOCATION	Hazar denizi		LOCATION
Doğu anadolu bölgesinde kaç il vardır	kaç il	NUMERIC	COUNT	14		NUMERIC
Doğu anadolu bölgesinin en kalabalık nüfusa sahip olan ili hangisidir	ili	LOCATION	CITY	Erzurum		ENTITY
Erzurumun nüfusu yaklaşık ne kadardır	nüfusu ne kadardır	NUMERIC	SIZE.POPULATION	780000		NUMERIC
Türkiyenin nüfus yoğunluğu en az olan bölgesi hangisidir	bölgesi	LOCATION	REGION.LOCAL	Doğu anadolu		LOCATION
Birleşmiş milletler hangi tarihte kurulmuştur	hangi tarihte	TEMPORAL	DATE	29 ekim 1945		TEMPORAL
Birleşmiş milletler teşkilatının kaç üyesi bulunmaktadır	kaç üyesi	NUMERIC	COUNT	179		NUMERIC
Birleşmiş milletler bünyesinde tartışma ve karar organı olan yapının adı nedir	yapının adı	DESCRIPTION	DEFINITION	Genel kurul		ENTITY
Birleşmiş milletler genel kurulu yılda kaç kez olağan toplanır	kaç kez	NUMERIC	COUNT	1		NUMERIC
Birleşmiş milletler güvenlik konseyi kaç üyeden oluşur	kaç üyeden	NUMERIC	COUNT	15		NUMERIC
Birleşmiş milletler güvenlik konseyi ne sıklıkta toplanır	ne sıklıkta	NUMERIC	PERCENTAGE	Ayda bir		ENTITY
Birleşmiş milletler uluslararası adalet divanı kaç üyeden oluşmaktadır	kaç üyeden	NUMERIC	COUNT	15		NUMERIC
Birleşmiş milletler uluslararası adalet divanının merkezi hangi ülkededir	hangi ülkededir	LOCATION	COUNTRY	Hollanda Lahey		LOCATION
Birleşmiş milletler bünyesinde sömürge topraklarıyla ilgilenen alt kurulun adı nedir	alt kurulun adı	DESCRIPTION	DESCRIPTION	Vesayet konseyi		ENTITY
Birleşmiş milletler ekonomik ve sosyal konseyi kaç üyeden oluşur	kaç üyeden	NUMERIC	COUNT	54		NUMERIC
Birleşmiş milletler teşkilatının en üst organı olan yapının adı nedir	yapının adı	DESCRIPTION	DEFINITION	Genel sekreterlik		ENTITY
UNESCO'nun türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	BM bilim ve kültür örgütü		ABBREVIATION
FAO'nun türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	BM gıda ve tarım örgütü		ABBREVIATION
WHO'nun türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Dünya sağlık örgütü		ABBREVIATION
ILO'nun türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Uluslararası çalışma örgütü		ABBREVIATION
IMF'nin türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Uluslararası para fonu		ABBREVIATION
OPEC'in türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Petrol ihraç eden ülkeler örgütü		ABBREVIATION
NATO'nun türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Kuzey atlantik antlaşması örgütü		ABBREVIATION
NATO'nun kurucu üye sayısı kaçtır	kurucu üye sayısı kaçtır	NUMERIC	COUNT	12		NUMERIC
NATO kaç yılında kurulmuştur	kaç yılında kurulmuştur	TEMPORAL	DATE	1949		TEMPORAL
NATO'nun en büyük sivil organı nedir	sivil organı	DESCRIPTION	DEFINITION	Kuzey atlantik konseyi		ENTITY
NATO'nun en yüksek askeri organı nedir	askeri organı	DESCRIPTION	DEFINITION	Askeri komite		ENTITY
OECD'nin türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Ekonomik kalkınma ve iş birliği örgütü		ABBREVIATION
OECD ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1948		TEMPORAL
Türkiye OECD'ye ne zaman üye olmuştur	ne zaman üye olmuştur	TEMPORAL	DATE	1948		TEMPORAL
OPEC ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1960		TEMPORAL
IMF ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1944		TEMPORAL
IMF'nin kaç tane kurucu üyesi vardır	kaç tane kurucu üyesi	NUMERIC	COUNT	44		NUMERIC
IMF'de en fazla oy hakkı olan ülke hangisidir	ülke	LOCATION	COUNTRY	Amerika birleşik devletleri		LOCATION
Dünya bankası kaç yılında kurulmuştur	kaç yılında	TEMPORAL	DATE	1945		TEMPORAL
G-8 ülkeleri hangi yıldan beri faaliyet göstermektedirler	hangi yıldan beri	TEMPORAL	DATE	1975		TEMPORAL
G-20 ülkeleri ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	25 eylül 1999		TEMPORAL
Greenpeace örgütü ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1971		TEMPORAL
Greenpeace türkiyede ilk ofisini ne zaman açmıştır	ne zaman açmıştır	TEMPORAL	DATE	1991		TEMPORAL
Avrupa birliği ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	25 mart 1957		TEMPORAL
Türkiye hangi yıl avrupa birliğine aday ülke olarak açıklanmıştır	hangi yıl	TEMPORAL	DATE	1999		TEMPORAL
Türkiye AB müzakerelerine ne zaman başlamıştır	ne zaman başlamıştır	TEMPORAL	DATE	3 ekim 2005		TEMPORAL
KEİ'nin açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Karadeniz ekonomik işbirliği teşkilatı		ABBREVIATION
KEİ ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	25 haziran 1992		TEMPORAL
NAFTA'nın türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Kuzey amerika  serbest ticaret birliği		ABBREVIATION
AGİT'in açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Avrupa güvenlik ve işbirliği teşkilatı		ABBREVIATION
AGİT hangi yıl çalışmalarına başlamıştır	hangi yıl	TEMPORAL	DATE	1973		TEMPORAL
Türkiye AGİT'e kaç yılında üye olmuştur	kaç yılında	TEMPORAL	DATE	1999		TEMPORAL
Dünydaki enerji kaynaklarının yüzde kaçını fosil yakıtlar oluştumaktadır	enerji kaynaklarının yüzde kaçını	NUMERIC	PERCENTAGE	80%/%80		NUMERIC
Dünya üzerinde kaç adet çalışır durumda nükleer santral bulunmaktadır	kaç adet nükleer santral	NUMERIC	COUNT	442		NUMERIC
Dünya kullanılan enerji kaynaklarının yüzde kaçı yenilenebilir kaynaklardır	enerji kaynaklarının yüzde kaçı	NUMERIC	PERCENTAGE	14%/%14		NUMERIC
Biyolojik her türlü atıktan elde edilebilecek olan enerjiye ne isim verilir	enerjiye isim	DESCRIPTION	DEFINITION	Biyoenerji		DESCRIPTION
Dünya üzerinde ilk rüzgar türbini ne zaman kullanılmıştır	ne zaman kullanılmıştır	TEMPORAL	DATE	1890		TEMPORAL
Dünya üzerinde üretilen elektriğin yüzde kaçı hidroelektrik santrallerden üretilmektedir	elektriğin yüzde kaçı	NUMERIC	PERCENTAGE	17%		NUMERIC
Çin toplam dünya kömür üretiminin yüzde kaçını gerçekleştirmektedir	kömür üretiminin yüzde kaçını	NUMERIC	PERCENTAGE	30%		NUMERIC
Rüzgar enerjisi hangi ülke tarafından keşfedilmiştir	hangi ülke	LOCATION	COUNTRY	Danimarka		LOCATION
Yerin derinliklerindeki sıcaklıkla ilgili olan ve bu güçle ısınarak oluşan enerjiye ne denir	enerjiye denir	DESCRIPTION	DEFINITION	Jeotermal enerji		DESCRIPTION
Dalgaların kabarma ve çekilme hareketlerinden yararlanılarak üretilen enerjiye ne denir	enerjiye denir	DESCRIPTION	DEFINITION	Dalga enerjisi		DESCRIPTION
Dünyanın kıyı şeritlerindeki dalga enerjisi potansiyeli ortalama ne kadardır	dalga enerjisi potansiyeli ne kadardır	NUMERIC	AVERAGE	4milyon kwh		NUMERIC
Gelgitin oluşturduğu okyanus veya deniz suyunun yükselme ve geri çekilme hareketlerinin kıyılara kurulan türbinler sayesinde elektrik enerjisine çevrilmesine ne denir	elektrik enerjisine çevrilmesine denir	DESCRIPTION	DEFINITION	Gelgit enerjisi		DESCRIPTION
Su gücünden elde edilen elektrik enerjisine ne denir	elektrik enerjisine denir	DESCRIPTION	DEFINITION	Hidroelektrik		DESCRIPTION
Dünya üzerinde üretilen enerjinin yüzde kaçı hidroelektrik enerjisidir	enerjinin yüzde kaçı	NUMERIC	PERCENTAGE	17%		NUMERIC
Ormanlar günümüzde yeryüzünün yüzde kaçını kaplamaktadır	yeryüzünün yüzde kaçını	NUMERIC	PERCENTAGE	25%		NUMERIC
Amazon ormanlarının yayılım alanı ne kadardır	yayılım alanı ne kadardır	NUMERIC	SIZE.AREA	4.2 milyon km2		NUMERIC
Petrol ürünlerinin kullanılması sonucu havaya en çok yayılan gazın adı nedir	gazın adı	ENTITY	OTHERS	Karbondioksit		ENTITY
Çernobil nükleer kazası ne zaman gerçekleşmiştir	ne zaman gerçekleşmiştir	TEMPORAL	DATE	1986		TEMPORAL
Batmanın günümüzde nüfusu kaçtır	Batmanın nüfusu kaçtır	NUMERIC	SIZE.POPULATION	534000		NUMERIC
Deprem tsunami gibi doğal afetleri önceden haber veren sistemlere ne denir	sistemlere denir	DESCRIPTION	DEFINITION	Erken uyarı sistemleri		DESCRIPTION
AKOM'un açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Afet koordinasyon merkezi		ABBREVIATION
LIFE'nin türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Çevre projelerini destekleme programı		ABBREVIATION
Ramsar sözleşmesi ilk ne zaman imzalanmıştır	ne zaman imzalanmıştır	TEMPORAL	DATE	1971		TEMPORAL
Türkiye ramsar sözleşmesini ne zaman imzalamıştır	ne zaman imzalanmıştır	TEMPORAL	DATE	1993		TEMPORAL
Milli parklar kanunu kaç yılında çıkarılmıştır	kaç yılında	TEMPORAL	DATE	1983		TEMPORAL
Türkiyede kaç adet milli park vardır	kaç adet milli park	NUMERIC	COUNT	33		NUMERIC
Türkiyede kaç adet koruma alanı vardır	kaç adet koruma alanı	NUMERIC	COUNT	4		NUMERIC
Türkiyede kaç adet tabiat anıtı bulunmaktadır	kaç adet tabiat anıtı	NUMERIC	COUNT	58		NUMERIC
Türkiyede kaç adet tabiatı koruma alanı vardır	kaç adet tabiatı koruma alanı	NUMERIC	COUNT	35		NUMERIC
ÇED'in açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Çevresel etki değerlendirmesi		ABBREVIATION
ÇED türkiyede ne zamandan beri uygulanmaktadır	ne zamandan beri	TEMPORAL	DATE	7 şubat 1993		TEMPORAL
EEA'nın türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Avrupa çevre ajansı		ABBREVIATION
EEA kaç yılında kurulmuştur	kaç yılında	TEMPORAL	DATE	1990		TEMPORAL
EEA nın kaç üyesi vardır	kaç üyesi	NUMERIC	COUNT	32		NUMERIC
Türkiye EEA'ya kaç yılında üye olmuştur	kaç yılında	TEMPORAL	DATE	2003		TEMPORAL
UNEP'in türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Birleşmiş milletler çevre programı		ABBREVIATION
UNEP ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1972		TEMPORAL
UNEP'in merkezi hangi ülkededir	hangi ülkededir	LOCATION	COUNTRY	Kenya		LOCATION
WWF'nin türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Dünya doğal yaşamı koruma vakfı		ABBREVIATION
WWF ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1961		TEMPORAL
WWF nin kaç ülkede şubesi vardır	keç ülkede	NUMERIC	COUNT	50		NUMERIC
WCS'nin türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Doğal hayatı koruma derneği		ABBREVIATION
FFI'nin türkçe açılımı nedir	açılımı	ABBREVIATION	EXPRESSION	Uluslararası fauna ve flora		ABBREVIATION
FFI ne zaman kurulmuştur	ne zaman kurulmuştur	TEMPORAL	DATE	1903		TEMPORAL
Biyolojik çeşitlilik sözleşmesini türkiye kaç yılında imzalamıştır	kaç yılında	TEMPORAL	DATE	1992		TEMPORAL
Türkiyede kullanılabilir suyun yüzde kaçı içilebilir su olarak kullanılmaktadır	suyun yüzde kaçı	NUMERIC	PERCENTAGE	16%		NUMERIC
Biyolojik çeşitlilik sözleşmesi ilk nerede imzalanmıştır	nerede imzalanmıştır	LOCATION	CITY	Rio de janerio		LOCATION
Konya kapalı havzasının akılcı kullanımına doğru projesi hangi yıl başlamıştır	hangi yıl	TEMPORAL	DATE	2003		TEMPORAL
Estetik kültürel bilimsel ekonomik unsurlarla zenginleşen doğal güzelliklerin ve biyolojik çeşitliliğin oluşturduğu değerlere ne denir	değerlere denir	DESCRIPTION	DEFINITION	Doğal miras		DESCRIPTION
Galapagos takım adalarının toplam yüzölçümü yaklaşık ne kadardır	yüzölçümü ne kadardır	NUMERIC	SIZE.AREA	50000 km2		NUMERIC
İgaçu şelalerinin yüksekliği ne kadardır	yüksekliği ne kadardır	NUMERIC	SIZE.LENGTH	80 m		NUMERIC
İgaçu çağlayanları hangi yıl dünya mirası kabul edilmiştir	hangi yıl	TEMPORAL	DATE	1984		TEMPORAL
Mercanların yığılmasıyla ortaya çıkan kaya zincirlerine ne ad verilir	kaya zincirlerine ad	ENTITY	OTHERS	Resif		DESCRIPTION
Avustralya mercan resiflerinin uzunluğu ne kadardır	uzunluğu ne kadardır	NUMERIC	SIZE.LENGTH	2000km		NUMERIC
Nil nehri üzerine kurulmuş en büyük barajın adı nedir	barajın adı	ENTITY	OTHERS	Aswan		ENTITY
Filipinlerin başkenti neresidir	Filipinlerin başkenti	LOCATION	CAPITAL	Manila		LOCATION
Genellikle ekinler biçildikten sonra buğday ve diğer tahılların tarlada kalan sap kısımlarına ne denir	sap kısımlarına denir	DESCRIPTION	DEFINITION	Anız		DESCRIPTION
Türkiyenin en kalabalık şehrinin adı nedir	şehrinin adı	LOCATION	CITY	İstanbul		LOCATION
İstanbul'un nüfusu yaklaşık kaçtır	nüfusu kaçtır	NUMERIC	SIZE.POPULATION	13700000		NUMERIC
Türkiyenin ikinci büyük şehri nedir	şehri	LOCATION	CITY	Ankara		LOCATION
Ankaranın yaklaşık nüfusu kaçtır	nüfusu kaçtır	NUMERIC	SIZE.POPULATION	4600000		NUMERIC
Türkiyenin üçüncü büyük şehri hangisidir	şehri	LOCATION	CITY	İzmir		LOCATION
İzmirin nüfusu yaklaşık kaçtır	nüfusu kaçtır	NUMERIC	SIZE.POPULATION	3400000		NUMERIC
Bursanın nüfusu yaklaşık ne kadardır	nüfusu ne kadardır	NUMERIC	SIZE.POPULATION	2000000		NUMERIC
Türkiyenin en büyük yüz ölçümüne sahip ilinin adı nedir	ilinin adı	LOCATION	CITY	Konya		LOCATION
Konyanın yüzölçümü yaklaşık ne kadardır	yüzölçümü ne kadardır	NUMERIC	SIZE.AREA	41000 km2		NUMERIC
Konyanın nüfusu yaklaşık kaçtır	nüfusu kaçtır	NUMERIC	SIZE.POPULATION	2000000		NUMERIC
Ardahan hangi yıl il yapılmıştır	hangi yıl	TEMPORAL	DATE	1924		TEMPORAL
Artvin hangi yıl il yapılmıştır	hangi yıl	TEMPORAL	DATE	1924		TEMPORAL
Kars hangi yıl il yapılmıştır	hangi yıl	TEMPORAL	DATE	1924		TEMPORAL
Doğubeyazıt hangi yıl ağrıya bağlanmıştır	hangi yıl	TEMPORAL	DATE	1927		TEMPORAL
Tuncelinin önceki adı nedir	Tuncelinin adı	ENTITY	OTHERS	Dersim		ENTITY
Hatay hangi yıl türkiyeye bağlandı	hangi yıl	TEMPORAL	DATE	1939		TEMPORAL
Uşak hangi yıl il haline getirildi	hangi yıl	TEMPORAL	DATE	1953		TEMPORAL
Osmaniye hangi yıl il olarak kabul edildi	hangi yıl	TEMPORAL	DATE	1996		TEMPORAL
En son il haline getirilen ilçe hangisidir	ilçe	LOCATION	CITY	Düzce		ENTITY
Düzce hangi yıl il olarak kabul edildi	hangi yıl	TEMPORAL	DATE	1999		TEMPORAL
Türkiyenin en az nüfusa sahip ilinin adı nedir	ilinin adı	LOCATION	CITY	Bayburt		LOCATION
Adananın kaç ilçesi vardır	kaç ilçesi	NUMERIC	COUNT	15		NUMERIC
Adana sınırları içinde bulunan dağ geçidinin adı nedir	dağ geçidinin adı	ENTITY	OTHERS	Gülek		ENTITY
Türk coğrafyasının en doğusundaki ülkenin adı nedir	ülkenin adı	LOCATION	COUNTRY	Moğolistan		ENTITY
Türk coğrafyasının en batısında hangi ülke yer alır	hangi ülke	LOCATION	COUNTRY	Kosova		LOCATION
Azerbaycanın kuruluş yılı nedir	Azerbaycanın kuruluş yılı	TEMPORAL	DATE	1991		TEMPORAL
Kazakistanın kuruluş yılı nedir	Kazakistanın kuruşuş yılı	TEMPORAL	DATE	1991		TEMPORAL
Özbekistanın kuruluş yılı nedir	Özbekistanın kuruluş yılı	TEMPORAL	DATE	1991		TEMPORAL
Türkmeninstanın kuruluş yılı nedir	Türkmenistanın kuruluş yılı	TEMPORAL	DATE	1991		TEMPORAL
Dünyanın yaşı yaklaşık kaçtır	Dünyanın yaşı kaçtır	NUMERIC	COUNT	4.5 milyar		NUMERIC
Sudaki tek hücreli canlıların ortaya çıkışı hangi jeolojik zamana rastlar	hangi jeolojik zamana	TEMPORAL	ERA	İlkel zaman		TEMPORAL
Kömür yatakları hangi jeolojik zamanda oluşmuştur	hangi jeolojik zamanda	TEMPORAL	ERA	Paleozoik		TEMPORAL
Deniz seviyesinin altında kıyı çizgisinden 200 metre derine kadar inen bölüme ne denir	bölüme denir	DESCRIPTION	DEFINITION	Kıta sahanlığı		DESCRIPTION
Kıta sahanlığı ile derin deniz platformunu birbirine bağlayan bölüme ne denir	bölüme denir	DESCRIPTION	DEFINITION	Kıta yamacı		DESCRIPTION
Dünyadaki denizlerin ortalama derinliği ne kadardır	ortalama derinliği ne kadardır	NUMERIC	SIZE.DEPTH	4000 metre		NUMERIC
Mariana deniz çukuru kaç kilometre derinliktedir	kaç kilometre	NUMERIC	SIZE.DEPTH	11		NUMERIC
Buzulların taşıyıp biriktirdiği materyallerin buzulun alt kısmındaki erimeler sonucu meydana gelen dereler tarafından işlenmesiyle oluşan birikintilere ne denir	birikintilere denir	DESCRIPTION	DEFINITION	Drumlin		DESCRIPTION
Geniş yerkabuğu parçalarının yükselmesi ya da çökmesi şeklindeki yer hareketlerine ne denir	yer hareketlerine denir	DESCRIPTION	DEFINITION	Epirojenez		DESCRIPTION
Deniz gerilemesine ne denir	Deniz gerilemesine denir	DESCRIPTION	DEFINITION	Regrasyon		DESCRIPTION
Katı haldeki yer kabuğunun sıvı haldeki manto üzerinde batmadan kalabilmesine ne denir	batmadan kalabilmesine	DESCRIPTION	DEFINITION	İzostatik denge		DESCRIPTION
Türkiyede kaç tane büyük fay hattı bulunur	kaç tane büyük fay hattı	NUMERIC	COUNT	3		NUMERIC
Yerin derinliklerinde bulunan magmanın yerkabuğunun zayıf kısımlarından yeryüzüne çıkmasına ne denir	çıkmasına denir	DESCRIPTION	DEFINITION	Volkanizma		DESCRIPTION
Katı sıvı ya da gaz halindeki maddelerin yeryüzüne çıktığı yere ne denir	yere denir	DESCRIPTION	DEFINITION	Yanardağ		DESCRIPTION
Volkanlardan çıkan akışkan maddeye ne ad verilir	akışkan maddeye ad	DESCRIPTION	DEFINITION	Lav		DESCRIPTION
Lavların yeryüzüne çıkmak için izledikleri yola ne denir	yola denir	DESCRIPTION	DEFINITION	Volkan bacası		DESCRIPTION
Yüzeye çıkan lav ve tüfün oluşturduğu yer şekline ne denir	yer şeklinde denir	DESCRIPTION	DEFINITION	Volkan konisi		DESCRIPTION
Volkan konisinin tepe kısmındaki çukurluğa ne denir	çukurluğa denir	DESCRIPTION	DEFINITION	Krater		DESCRIPTION
Kraterlerin patlama ya da çökmelerle genişlemiş şekillerine ne denir	Kraterlerin şekillerine denir	DESCRIPTION	DEFINITION	Kaldera		DESCRIPTION
Volkanik püskürtmeler sırasında görülen etki alanları dar olan depremlere ne denir	depremlere denir	DESCRIPTION	DEFINITION	Volkanik depremler		DESCRIPTION
Yer kabuğunun derinliklerinde basınç ve gerilimler sonucu katmanların yer değiştirme oynama ve kırılma gibi hareketlerinin ortaya çıkardığı sarsıntılara ne denir	sarsıntılara denir	DESCRIPTION	DEFINITION	Tektonik depremler		DESCRIPTION
